m_x,r,T,rho,P,l,X,Y,He3,C12,N14,O16,T6,n_e,m_y,X 7Be,pp,B8,N13,O15,F17,Be7,pep,hep
0.942272,0.58844,3120000.0,0.548,234000000000000.0,0.99893,0.73527,0.25093,0.00011,0.00239,0.000689,0.00599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9442076,0.59331,3080000.0,0.523,221000000000000.0,0.99893,0.73538,0.25082,0.000109,0.00239,0.000689,0.00599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9459994,0.59794,3050000.0,0.5,209000000000000.0,0.99893,0.73548,0.25072,0.000109,0.00239,0.000689,0.00598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9476118,0.60223,3020000.0,0.48,198000000000000.0,0.99893,0.73558,0.25063,0.000109,0.00239,0.000689,0.00598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9489989,0.60601,2990000.0,0.463,190000000000000.0,0.99893,0.73566,0.25055,0.000109,0.00239,0.000689,0.00598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9502052,0.60937,2960000.0,0.449,182000000000000.0,0.99893,0.73573,0.25048,0.000109,0.00238,0.000689,0.00598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9519782,0.61445,2920000.0,0.428,171000000000000.0,0.99893,0.73582,0.25038,0.000109,0.00238,0.000688,0.00598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9530344,0.61755,2900000.0,0.416,165000000000000.0,0.99893,0.73588,0.25032,0.000109,0.00238,0.000689,0.00598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9544971,0.62194,2860000.0,0.399,157000000000000.0,0.99893,0.73595,0.25025,0.000109,0.00238,0.000689,0.00598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9559225,0.62634,2830000.0,0.383,148000000000000.0,0.99893,0.73602,0.25018,0.000109,0.00239,0.000689,0.00599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9572902,0.63067,2800000.0,0.368,141000000000000.0,0.99893,0.73609,0.25011,0.000108,0.00239,0.000689,0.00599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9585969,0.63492,2770000.0,0.353,134000000000000.0,0.99893,0.73614,0.25005,0.000108,0.00239,0.000689,0.00599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9598434,0.63908,2740000.0,0.34,127000000000000.0,0.99893,0.7362,0.24998,0.000108,0.00239,0.000689,0.00599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9610319,0.64315,2700000.0,0.328,121000000000000.0,0.99892,0.73627,0.24991,0.000108,0.00239,0.00069,0.00599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9615982,0.64513,2690000.0,0.322,119000000000000.0,0.99892,0.73631,0.24987,0.000108,0.00239,0.00069,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9621645,0.64712,2670000.0,0.316,116000000000000.0,0.99892,0.73635,0.24982,0.000108,0.00239,0.00069,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9627034,0.64905,2660000.0,0.31,113000000000000.0,0.99892,0.73639,0.24977,0.000108,0.00239,0.00069,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9632423,0.65099,2650000.0,0.305,111000000000000.0,0.99892,0.73645,0.24971,0.000108,0.00239,0.00069,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9637526,0.65286,2630000.0,0.3,108000000000000.0,0.99892,0.73651,0.24964,0.000108,0.00239,0.000691,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.964263,0.65474,2620000.0,0.295,106000000000000.0,0.99892,0.73658,0.24956,0.000108,0.00239,0.000691,0.00601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.964735,0.65651,2600000.0,0.29,104000000000000.0,0.99892,0.73666,0.24948,0.000108,0.00239,0.000691,0.00601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9652069,0.65829,2590000.0,0.285,101000000000000.0,0.99892,0.73676,0.24938,0.000108,0.00239,0.000692,0.00601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.96585,0.66075,2570000.0,0.279,98400000000000.0,0.99892,0.7369,0.24922,0.000108,0.0024,0.000692,0.00602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9664931,0.66325,2550000.0,0.273,95500000000000.0,0.99892,0.73709,0.24903,0.000108,0.0024,0.000693,0.00602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.966934,0.66498,2540000.0,0.269,93500000000000.0,0.99892,0.73724,0.24887,0.000108,0.0024,0.000693,0.00602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9674864,0.66718,2520000.0,0.263,91100000000000.0,0.99892,0.73745,0.24864,0.000108,0.0024,0.000693,0.00603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9677626,0.66829,2510000.0,0.261,89900000000000.0,0.99892,0.73758,0.24851,0.000108,0.0024,0.000694,0.00603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9681283,0.66977,2500000.0,0.257,88300000000000.0,0.99892,0.73775,0.24833,0.000108,0.0024,0.000694,0.00603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9684941,0.67126,2490000.0,0.254,86700000000000.0,0.99892,0.73795,0.24812,0.000108,0.0024,0.000694,0.00604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9689339,0.67308,2480000.0,0.25,84800000000000.0,0.99892,0.73822,0.24785,0.000108,0.0024,0.000694,0.00604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9691538,0.67399,2470000.0,0.248,83900000000000.0,0.99892,0.73836,0.2477,0.000108,0.0024,0.000694,0.00604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9693736,0.67491,2460000.0,0.246,83000000000000.0,0.99892,0.73852,0.24755,0.000108,0.0024,0.000694,0.00604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9696264,0.67598,2450000.0,0.243,81900000000000.0,0.99892,0.73871,0.24736,0.000108,0.0024,0.000694,0.00604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9698791,0.67705,2440000.0,0.241,80900000000000.0,0.99892,0.73891,0.24716,0.000108,0.0024,0.000694,0.00604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9701318,0.67812,2440000.0,0.239,79900000000000.0,0.99892,0.73912,0.24695,0.000107,0.0024,0.000694,0.00604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9703845,0.67921,2430000.0,0.237,78800000000000.0,0.99892,0.73935,0.24673,0.000107,0.0024,0.000694,0.00604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9706674,0.68043,2420000.0,0.234,77700000000000.0,0.99892,0.73961,0.24646,0.000107,0.0024,0.000693,0.00603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9708559,0.68125,2410000.0,0.232,76900000000000.0,0.99892,0.7398,0.24628,0.000107,0.00239,0.000693,0.00603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9711388,0.68249,2400000.0,0.23,75800000000000.0,0.99892,0.7401,0.246,0.000107,0.00239,0.000692,0.00602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.971372,0.68351,2390000.0,0.228,74800000000000.0,0.99892,0.74036,0.24575,0.000107,0.00239,0.000691,0.00602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9715275,0.6842,2390000.0,0.226,74200000000000.0,0.99892,0.74054,0.24559,0.000107,0.00239,0.000691,0.00601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9717607,0.68524,2380000.0,0.224,73300000000000.0,0.99892,0.74081,0.24533,0.000107,0.00238,0.00069,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.971994,0.68628,2370000.0,0.222,72400000000000.0,0.99892,0.7411,0.24506,0.000107,0.00238,0.000689,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9721495,0.68698,2370000.0,0.221,71800000000000.0,0.99892,0.7413,0.24488,0.000107,0.00238,0.000688,0.00599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9723827,0.68804,2360000.0,0.219,70900000000000.0,0.99892,0.74161,0.24459,0.000107,0.00238,0.000687,0.00598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9725583,0.68884,2350000.0,0.217,70200000000000.0,0.99892,0.74185,0.24437,0.000107,0.00237,0.000686,0.00597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9726753,0.68937,2350000.0,0.216,69700000000000.0,0.99892,0.74201,0.24422,0.000107,0.00237,0.000686,0.00597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9728509,0.69017,2340000.0,0.215,69100000000000.0,0.99892,0.74225,0.244,0.000107,0.00237,0.000685,0.00596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9729679,0.69071,2340000.0,0.214,68600000000000.0,0.99892,0.74242,0.24384,0.000107,0.00237,0.000684,0.00595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9731435,0.69152,2330000.0,0.212,67900000000000.0,0.99892,0.74268,0.24361,0.000106,0.00236,0.000683,0.00594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9733191,0.69234,2320000.0,0.211,67300000000000.0,0.99892,0.74294,0.24337,0.000106,0.00236,0.000682,0.00594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9734353,0.69288,2320000.0,0.209,66800000000000.0,0.99892,0.74312,0.2432,0.000106,0.00236,0.000681,0.00593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9736098,0.6937,2310000.0,0.208,66200000000000.0,0.99892,0.74339,0.24295,0.000106,0.00235,0.00068,0.00592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9737261,0.69425,2310000.0,0.207,65700000000000.0,0.99892,0.74357,0.24278,0.000106,0.00235,0.00068,0.00591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9737842,0.69452,2300000.0,0.206,65500000000000.0,0.99892,0.74366,0.2427,0.000106,0.00235,0.000679,0.00591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9739005,0.69507,2300000.0,0.205,65100000000000.0,0.99892,0.74385,0.24253,0.000106,0.00235,0.000679,0.00591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9739587,0.69534,2300000.0,0.205,64900000000000.0,0.99892,0.74394,0.24244,0.000106,0.00235,0.000678,0.0059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9740749,0.6959,2290000.0,0.204,64400000000000.0,0.99892,0.74413,0.24226,0.000106,0.00234,0.000678,0.0059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9741912,0.69645,2290000.0,0.203,64000000000000.0,0.99892,0.74433,0.24209,0.000106,0.00234,0.000677,0.00589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9742494,0.69673,2290000.0,0.203,63800000000000.0,0.99892,0.74442,0.242,0.000106,0.00234,0.000677,0.00589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9743657,0.69728,2280000.0,0.202,63400000000000.0,0.99892,0.74462,0.24181,0.000106,0.00234,0.000676,0.00588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.974482,0.69784,2280000.0,0.201,62900000000000.0,0.99892,0.74482,0.24163,0.000106,0.00234,0.000675,0.00587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9745401,0.69812,2270000.0,0.2,62700000000000.0,0.99892,0.74492,0.24154,0.000106,0.00233,0.000675,0.00587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9746564,0.69868,2270000.0,0.199,62300000000000.0,0.99892,0.74512,0.24135,0.000106,0.00233,0.000674,0.00586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9747145,0.69896,2270000.0,0.199,62100000000000.0,0.99892,0.74523,0.24125,0.000106,0.00233,0.000674,0.00586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9748308,0.69953,2260000.0,0.198,61600000000000.0,0.99892,0.74543,0.24106,0.000106,0.00233,0.000673,0.00585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.974889,0.69981,2260000.0,0.197,61400000000000.0,0.99892,0.74554,0.24096,0.000106,0.00233,0.000673,0.00585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9749471,0.70009,2260000.0,0.197,61200000000000.0,0.99892,0.74564,0.24087,0.000106,0.00233,0.000672,0.00585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9750053,0.70038,2260000.0,0.196,61000000000000.0,0.99892,0.74575,0.24077,0.000106,0.00232,0.000672,0.00584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9750634,0.70066,2250000.0,0.196,60800000000000.0,0.99892,0.74585,0.24067,0.000106,0.00232,0.000671,0.00584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9751216,0.70095,2250000.0,0.195,60600000000000.0,0.99892,0.74596,0.24057,0.000105,0.00232,0.000671,0.00584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9751797,0.70123,2250000.0,0.195,60400000000000.0,0.99892,0.74607,0.24047,0.000105,0.00232,0.000671,0.00584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.975236,0.70151,2250000.0,0.194,60200000000000.0,0.99892,0.74617,0.24037,0.000105,0.00232,0.00067,0.00583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9752922,0.70178,2240000.0,0.194,60000000000000.0,0.99892,0.74628,0.24028,0.000105,0.00232,0.00067,0.00583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9753485,0.70206,2240000.0,0.193,59800000000000.0,0.99892,0.74638,0.24018,0.000105,0.00232,0.00067,0.00583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9754047,0.70234,2240000.0,0.193,59600000000000.0,0.99892,0.74649,0.24008,0.000105,0.00232,0.000669,0.00582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.975461,0.70262,2240000.0,0.192,59400000000000.0,0.99892,0.7466,0.23998,0.000105,0.00231,0.000669,0.00582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9755173,0.70289,2230000.0,0.192,59200000000000.0,0.99892,0.74671,0.23988,0.000105,0.00231,0.000669,0.00582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9755735,0.70317,2230000.0,0.191,59000000000000.0,0.99892,0.74681,0.23978,0.000105,0.00231,0.000668,0.00581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9756298,0.70345,2230000.0,0.191,58800000000000.0,0.99892,0.74692,0.23968,0.000105,0.00231,0.000668,0.00581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.975686,0.70373,2230000.0,0.19,58600000000000.0,0.99892,0.74703,0.23957,0.000105,0.00231,0.000667,0.00581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9757423,0.70401,2220000.0,0.19,58400000000000.0,0.99892,0.74714,0.23947,0.000105,0.00231,0.000667,0.0058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9757986,0.70429,2220000.0,0.19,58200000000000.0,0.99892,0.74725,0.23937,0.000105,0.00231,0.000667,0.0058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9758548,0.70457,2220000.0,0.189,58000000000000.0,0.99892,0.74737,0.23926,0.000105,0.00231,0.000666,0.0058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9759111,0.70486,2220000.0,0.189,57800000000000.0,0.99892,0.74748,0.23916,0.000105,0.0023,0.000666,0.00579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9759673,0.70514,2220000.0,0.188,57600000000000.0,0.99892,0.74759,0.23905,0.000105,0.0023,0.000666,0.00579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9760236,0.70542,2210000.0,0.188,57400000000000.0,0.99892,0.7477,0.23895,0.000105,0.0023,0.000665,0.00579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9760798,0.7057,2210000.0,0.187,57200000000000.0,0.99892,0.74782,0.23884,0.000105,0.0023,0.000665,0.00578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9761549,0.70608,2210000.0,0.187,56900000000000.0,0.99892,0.74797,0.2387,0.000105,0.0023,0.000664,0.00578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9762299,0.70646,2200000.0,0.186,56600000000000.0,0.99892,0.74812,0.23856,0.000105,0.0023,0.000664,0.00577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9763049,0.70684,2200000.0,0.185,56400000000000.0,0.99892,0.74828,0.23841,0.000105,0.00229,0.000663,0.00577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.97638,0.70722,2200000.0,0.185,56100000000000.0,0.99892,0.74844,0.23827,0.000105,0.00229,0.000663,0.00577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9764273,0.70746,2200000.0,0.184,55900000000000.0,0.99892,0.74854,0.23817,0.000105,0.00229,0.000662,0.00576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9764746,0.7077,2190000.0,0.184,55800000000000.0,0.99892,0.74864,0.23808,0.000105,0.00229,0.000662,0.00576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9765219,0.70794,2190000.0,0.184,55600000000000.0,0.99892,0.74874,0.23799,0.000105,0.00229,0.000662,0.00576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9765693,0.70819,2190000.0,0.183,55500000000000.0,0.99892,0.74884,0.23789,0.000105,0.00229,0.000661,0.00575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9766166,0.70843,2190000.0,0.183,55300000000000.0,0.99892,0.74894,0.2378,0.000105,0.00229,0.000661,0.00575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9766639,0.70867,2180000.0,0.183,55100000000000.0,0.99892,0.74904,0.2377,0.000105,0.00229,0.000661,0.00575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9767113,0.70891,2180000.0,0.182,55000000000000.0,0.99892,0.74914,0.23761,0.000104,0.00229,0.00066,0.00574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9767586,0.70916,2180000.0,0.182,54800000000000.0,0.99892,0.74924,0.23751,0.000104,0.00228,0.00066,0.00574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9768059,0.7094,2180000.0,0.181,54600000000000.0,0.99892,0.74935,0.23742,0.000104,0.00228,0.00066,0.00574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9768532,0.70964,2180000.0,0.181,54500000000000.0,0.99892,0.74945,0.23732,0.000104,0.00228,0.000659,0.00574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9769006,0.70989,2170000.0,0.181,54300000000000.0,0.99892,0.74955,0.23722,0.000104,0.00228,0.000659,0.00573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9769479,0.71013,2170000.0,0.18,54100000000000.0,0.99892,0.74966,0.23713,0.000104,0.00228,0.000659,0.00573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9769952,0.71038,2170000.0,0.18,54000000000000.0,0.99892,0.74976,0.23703,0.000104,0.00228,0.000658,0.00573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9770425,0.71062,2170000.0,0.18,53800000000000.0,0.99892,0.74987,0.23693,0.000104,0.00228,0.000658,0.00572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9770899,0.71087,2170000.0,0.179,53700000000000.0,0.99892,0.74997,0.23683,0.000104,0.00228,0.000658,0.00572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9771372,0.71111,2160000.0,0.179,53500000000000.0,0.99892,0.75008,0.23673,0.000104,0.00227,0.000657,0.00572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9771845,0.71136,2160000.0,0.178,53300000000000.0,0.99892,0.75018,0.23663,0.000104,0.00227,0.000657,0.00572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9772319,0.7116,2160000.0,0.178,53200000000000.0,0.99892,0.75029,0.23653,0.000104,0.00227,0.000657,0.00571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9772792,0.71185,2160000.0,0.178,53000000000000.0,0.99892,0.7504,0.23643,0.000104,0.00227,0.000656,0.00571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9773265,0.7121,2150000.0,0.177,52900000000000.0,0.99892,0.75051,0.23633,0.000104,0.00227,0.000656,0.00571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9773738,0.71235,2150000.0,0.177,52700000000000.0,0.99892,0.75062,0.23623,0.000104,0.00227,0.000656,0.0057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9774212,0.71259,2150000.0,0.177,52500000000000.0,0.99892,0.75072,0.23613,0.000104,0.00227,0.000655,0.0057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9774685,0.71284,2150000.0,0.176,52400000000000.0,0.99892,0.75083,0.23603,0.000104,0.00227,0.000655,0.0057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9775158,0.71309,2150000.0,0.176,52200000000000.0,0.99892,0.75094,0.23592,0.000104,0.00227,0.000655,0.00569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9775631,0.71334,2140000.0,0.175,52000000000000.0,0.99892,0.75105,0.23582,0.000104,0.00226,0.000654,0.00569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9776105,0.71359,2140000.0,0.175,51900000000000.0,0.99892,0.75116,0.23572,0.000104,0.00226,0.000654,0.00569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9776578,0.71384,2140000.0,0.175,51700000000000.0,0.99892,0.75128,0.23561,0.000104,0.00226,0.000654,0.00568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9777051,0.71409,2140000.0,0.174,51600000000000.0,0.99892,0.75139,0.23551,0.000104,0.00226,0.000653,0.00568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9777525,0.71434,2130000.0,0.174,51400000000000.0,0.99892,0.7515,0.2354,0.000104,0.00226,0.000653,0.00568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9777998,0.71459,2130000.0,0.174,51300000000000.0,0.99892,0.75161,0.2353,0.000104,0.00226,0.000652,0.00568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9778471,0.71484,2130000.0,0.173,51100000000000.0,0.99892,0.75173,0.23519,0.000104,0.00226,0.000652,0.00567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9778944,0.71509,2130000.0,0.173,50900000000000.0,0.99892,0.75184,0.23509,0.000104,0.00226,0.000652,0.00567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
