M/Msun,R/Rsun,T,Rho,P,L/Lsun,X,Y(He4),He3,C12,N14,O16
0.000029,0.00648,1.55E+07,1.50E+02,2.33E+17,0.00024,0.3657,0.61917,8.99E-06,7.79E-06,3.74E-03,6.08E-03
0.0000292,0.0065,1.55E+07,1.50E+02,2.33E+17,0.00025,0.36571,0.61916,8.99E-06,7.79E-06,3.74E-03,6.08E-03
0.0000295,0.00652,1.55E+07,1.50E+02,2.33E+17,0.00025,0.36572,0.61915,8.99E-06,7.79E-06,3.74E-03,6.08E-03
0.0000298,0.00654,1.55E+07,1.50E+02,2.33E+17,0.00025,0.36573,0.61915,8.99E-06,7.79E-06,3.74E-03,6.08E-03
0.0000301,0.00656,1.55E+07,1.50E+02,2.33E+17,0.00025,0.36573,0.61914,8.99E-06,7.79E-06,3.74E-03,6.08E-03
0.0000303,0.00658,1.55E+07,1.50E+02,2.33E+17,0.00025,0.36574,0.61913,8.99E-06,7.79E-06,3.74E-03,6.08E-03
0.0000306,0.0066,1.55E+07,1.50E+02,2.33E+17,0.00026,0.36575,0.61912,8.99E-06,7.79E-06,3.74E-03,6.08E-03
0.0000309,0.00661,1.55E+07,1.50E+02,2.33E+17,0.00026,0.36575,0.61912,8.99E-06,7.79E-06,3.74E-03,6.08E-03
0.0000311,0.00663,1.55E+07,1.50E+02,2.33E+17,0.00026,0.36576,0.61911,8.99E-06,7.79E-06,3.74E-03,6.08E-03
0.0000314,0.00665,1.55E+07,1.50E+02,2.33E+17,0.00026,0.36577,0.6191,8.99E-06,7.79E-06,3.74E-03,6.08E-03
0.0000317,0.00667,1.55E+07,1.50E+02,2.33E+17,0.00027,0.36578,0.61909,8.99E-06,7.79E-06,3.74E-03,6.08E-03
0.000032,0.00669,1.55E+07,1.50E+02,2.33E+17,0.00027,0.36578,0.61909,8.99E-06,7.79E-06,3.74E-03,6.08E-03
0.0000323,0.00671,1.55E+07,1.50E+02,2.33E+17,0.00027,0.36579,0.61908,8.99E-06,7.79E-06,3.74E-03,6.08E-03
0.0000328,0.00675,1.55E+07,1.50E+02,2.33E+17,0.00027,0.36581,0.61906,8.99E-06,7.79E-06,3.74E-03,6.08E-03
0.0000333,0.00679,1.55E+07,1.50E+02,2.33E+17,0.00028,0.36582,0.61905,8.99E-06,7.79E-06,3.74E-03,6.08E-03
0.0000336,0.00681,1.55E+07,1.50E+02,2.33E+17,0.00028,0.36583,0.61904,9.00E-06,7.79E-06,3.74E-03,6.08E-03
0.0000342,0.00684,1.55E+07,1.50E+02,2.33E+17,0.00029,0.36584,0.61903,9.00E-06,7.79E-06,3.74E-03,6.08E-03
0.0000344,0.00686,1.55E+07,1.50E+02,2.33E+17,0.00029,0.36585,0.61902,9.00E-06,7.79E-06,3.74E-03,6.08E-03
0.000035,0.0069,1.55E+07,1.50E+02,2.33E+17,0.00029,0.36586,0.61901,9.00E-06,7.79E-06,3.74E-03,6.08E-03
0.0000354,0.00692,1.55E+07,1.50E+02,2.33E+17,0.0003,0.36587,0.619,9.00E-06,7.79E-06,3.74E-03,6.08E-03
0.0000358,0.00695,1.55E+07,1.50E+02,2.33E+17,0.0003,0.36589,0.61899,9.00E-06,7.79E-06,3.74E-03,6.08E-03
0.0000361,0.00697,1.55E+07,1.50E+02,2.33E+17,0.0003,0.36589,0.61898,9.00E-06,7.79E-06,3.74E-03,6.08E-03
0.0000367,0.00701,1.55E+07,1.50E+02,2.33E+17,0.00031,0.36591,0.61896,9.00E-06,7.79E-06,3.74E-03,6.08E-03
0.0000373,0.00704,1.55E+07,1.50E+02,2.33E+17,0.00031,0.36592,0.61895,9.00E-06,7.79E-06,3.74E-03,6.08E-03
0.0000376,0.00706,1.55E+07,1.50E+02,2.33E+17,0.00031,0.36593,0.61894,9.00E-06,7.79E-06,3.74E-03,6.08E-03
0.0000382,0.0071,1.55E+07,1.50E+02,2.33E+17,0.00032,0.36595,0.61892,9.00E-06,7.79E-06,3.74E-03,6.08E-03
0.0000385,0.00712,1.55E+07,1.50E+02,2.33E+17,0.00032,0.36596,0.61891,9.01E-06,7.79E-06,3.74E-03,6.08E-03
0.0000389,0.00715,1.55E+07,1.50E+02,2.33E+17,0.00033,0.36597,0.61891,9.01E-06,7.79E-06,3.74E-03,6.08E-03
0.0000393,0.00717,1.55E+07,1.50E+02,2.33E+17,0.00033,0.36598,0.6189,9.01E-06,7.79E-06,3.74E-03,6.08E-03
0.0000397,0.00719,1.55E+07,1.50E+02,2.33E+17,0.00033,0.36598,0.61889,9.01E-06,7.79E-06,3.74E-03,6.08E-03
0.00004,0.00721,1.55E+07,1.50E+02,2.33E+17,0.00034,0.36599,0.61888,9.01E-06,7.79E-06,3.74E-03,6.08E-03
0.0000404,0.00724,1.55E+07,1.50E+02,2.33E+17,0.00034,0.366,0.61887,9.01E-06,7.79E-06,3.74E-03,6.08E-03
0.0000408,0.00726,1.55E+07,1.50E+02,2.33E+17,0.00034,0.36601,0.61886,9.01E-06,7.79E-06,3.74E-03,6.08E-03
0.0000411,0.00728,1.55E+07,1.50E+02,2.33E+17,0.00034,0.36602,0.61885,9.01E-06,7.79E-06,3.74E-03,6.08E-03
0.0000418,0.00732,1.55E+07,1.50E+02,2.33E+17,0.00035,0.36604,0.61883,9.01E-06,7.79E-06,3.74E-03,6.08E-03
0.0000422,0.00734,1.55E+07,1.50E+02,2.33E+17,0.00035,0.36605,0.61882,9.01E-06,7.79E-06,3.74E-03,6.08E-03
0.0000429,0.00738,1.55E+07,1.50E+02,2.33E+17,0.00036,0.36606,0.61881,9.01E-06,7.79E-06,3.74E-03,6.08E-03
0.0000432,0.0074,1.55E+07,1.50E+02,2.33E+17,0.00036,0.36607,0.6188,9.02E-06,7.79E-06,3.74E-03,6.08E-03
0.0000439,0.00744,1.55E+07,1.50E+02,2.33E+17,0.00037,0.36609,0.61878,9.02E-06,7.79E-06,3.74E-03,6.08E-03
0.0000443,0.00746,1.55E+07,1.50E+02,2.33E+17,0.00037,0.3661,0.61877,9.02E-06,7.79E-06,3.74E-03,6.08E-03
0.0000448,0.00749,1.55E+07,1.50E+02,2.33E+17,0.00037,0.36611,0.61876,9.02E-06,7.79E-06,3.74E-03,6.08E-03
0.0000452,0.00751,1.55E+07,1.50E+02,2.33E+17,0.00038,0.36612,0.61875,9.02E-06,7.79E-06,3.74E-03,6.08E-03
0.0000456,0.00754,1.55E+07,1.50E+02,2.33E+17,0.00038,0.36613,0.61874,9.02E-06,7.79E-06,3.74E-03,6.08E-03
0.0000465,0.00758,1.55E+07,1.50E+02,2.33E+17,0.00039,0.36615,0.61872,9.02E-06,7.79E-06,3.74E-03,6.08E-03
0.0000473,0.00763,1.55E+07,1.50E+02,2.33E+17,0.0004,0.36617,0.6187,9.02E-06,7.79E-06,3.74E-03,6.08E-03
0.0000481,0.00767,1.55E+07,1.50E+02,2.33E+17,0.0004,0.36619,0.61868,9.02E-06,7.79E-06,3.74E-03,6.08E-03
0.0000485,0.00769,1.55E+07,1.50E+02,2.33E+17,0.00041,0.3662,0.61867,9.03E-06,7.79E-06,3.74E-03,6.08E-03
0.0000493,0.00773,1.55E+07,1.50E+02,2.33E+17,0.00041,0.36622,0.61865,9.03E-06,7.79E-06,3.74E-03,6.08E-03
0.0000497,0.00775,1.55E+07,1.50E+02,2.33E+17,0.00042,0.36623,0.61864,9.03E-06,7.79E-06,3.74E-03,6.08E-03
0.0000505,0.0078,1.55E+07,1.50E+02,2.33E+17,0.00042,0.36625,0.61862,9.03E-06,7.79E-06,3.74E-03,6.08E-03
0.000051,0.00782,1.55E+07,1.50E+02,2.33E+17,0.00043,0.36626,0.61861,9.03E-06,7.79E-06,3.74E-03,6.08E-03
0.0000515,0.00785,1.55E+07,1.50E+02,2.33E+17,0.00043,0.36627,0.6186,9.03E-06,7.79E-06,3.74E-03,6.08E-03
0.000052,0.00787,1.55E+07,1.50E+02,2.33E+17,0.00043,0.36628,0.61859,9.03E-06,7.79E-06,3.74E-03,6.08E-03
0.0000529,0.00792,1.55E+07,1.50E+02,2.33E+17,0.00044,0.3663,0.61857,9.03E-06,7.79E-06,3.74E-03,6.08E-03
0.0000534,0.00795,1.55E+07,1.50E+02,2.33E+17,0.00045,0.36631,0.61856,9.03E-06,7.79E-06,3.74E-03,6.08E-03
0.0000544,0.00799,1.55E+07,1.50E+02,2.33E+17,0.00046,0.36634,0.61853,9.04E-06,7.78E-06,3.74E-03,6.08E-03
0.0000549,0.00802,1.55E+07,1.50E+02,2.33E+17,0.00046,0.36635,0.61852,9.04E-06,7.78E-06,3.74E-03,6.08E-03
0.000056,0.00807,1.55E+07,1.50E+02,2.33E+17,0.00047,0.36637,0.6185,9.04E-06,7.78E-06,3.74E-03,6.08E-03
0.0000571,0.00812,1.55E+07,1.50E+02,2.33E+17,0.00048,0.3664,0.61848,9.04E-06,7.78E-06,3.74E-03,6.08E-03
0.0000576,0.00815,1.55E+07,1.50E+02,2.33E+17,0.00048,0.36641,0.61846,9.04E-06,7.78E-06,3.74E-03,6.08E-03
0.0000587,0.0082,1.55E+07,1.50E+02,2.33E+17,0.00049,0.36643,0.61844,9.04E-06,7.78E-06,3.74E-03,6.08E-03
0.0000592,0.00822,1.55E+07,1.50E+02,2.33E+17,0.0005,0.36644,0.61843,9.05E-06,7.78E-06,3.74E-03,6.08E-03
0.0000604,0.00828,1.55E+07,1.50E+02,2.33E+17,0.00051,0.36647,0.6184,9.05E-06,7.78E-06,3.74E-03,6.08E-03
0.0000609,0.0083,1.55E+07,1.50E+02,2.33E+17,0.00051,0.36648,0.61839,9.05E-06,7.78E-06,3.74E-03,6.08E-03
0.0000621,0.00835,1.55E+07,1.50E+02,2.33E+17,0.00052,0.36651,0.61837,9.05E-06,7.78E-06,3.74E-03,6.08E-03
0.0000632,0.0084,1.55E+07,1.50E+02,2.33E+17,0.00053,0.36653,0.61834,9.05E-06,7.78E-06,3.74E-03,6.08E-03
0.0000638,0.00843,1.55E+07,1.50E+02,2.33E+17,0.00053,0.36654,0.61833,9.05E-06,7.78E-06,3.74E-03,6.08E-03
0.0000651,0.00849,1.55E+07,1.50E+02,2.33E+17,0.00054,0.36657,0.6183,9.06E-06,7.78E-06,3.74E-03,6.08E-03
0.0000657,0.00851,1.55E+07,1.50E+02,2.33E+17,0.00055,0.36658,0.61829,9.06E-06,7.78E-06,3.74E-03,6.08E-03
0.0000669,0.00856,1.55E+07,1.50E+02,2.33E+17,0.00056,0.36661,0.61826,9.06E-06,7.78E-06,3.74E-03,6.08E-03
0.0000681,0.00862,1.55E+07,1.50E+02,2.33E+17,0.00057,0.36664,0.61824,9.06E-06,7.78E-06,3.74E-03,6.08E-03
0.0000688,0.00865,1.55E+07,1.50E+02,2.33E+17,0.00058,0.36665,0.61822,9.06E-06,7.78E-06,3.74E-03,6.08E-03
0.0000701,0.0087,1.55E+07,1.50E+02,2.33E+17,0.00059,0.36668,0.61819,9.06E-06,7.78E-06,3.74E-03,6.08E-03
0.0000715,0.00876,1.55E+07,1.50E+02,2.33E+17,0.0006,0.36671,0.61817,9.07E-06,7.78E-06,3.74E-03,6.08E-03
0.0000721,0.00878,1.55E+07,1.50E+02,2.33E+17,0.0006,0.36672,0.61815,9.07E-06,7.78E-06,3.74E-03,6.08E-03
0.0000734,0.00884,1.55E+07,1.50E+02,2.33E+17,0.00061,0.36675,0.61813,9.07E-06,7.78E-06,3.74E-03,6.08E-03
0.0000742,0.00886,1.55E+07,1.50E+02,2.33E+17,0.00062,0.36676,0.61811,9.07E-06,7.78E-06,3.74E-03,6.08E-03
0.0000756,0.00892,1.55E+07,1.50E+02,2.33E+17,0.00063,0.36679,0.61808,9.07E-06,7.78E-06,3.74E-03,6.08E-03
0.000077,0.00898,1.55E+07,1.50E+02,2.33E+17,0.00064,0.36682,0.61805,9.08E-06,7.78E-06,3.74E-03,6.08E-03
0.0000777,0.009,1.55E+07,1.50E+02,2.33E+17,0.00065,0.36683,0.61804,9.08E-06,7.78E-06,3.74E-03,6.08E-03
0.0000792,0.00906,1.55E+07,1.50E+02,2.33E+17,0.00066,0.36686,0.61801,9.08E-06,7.78E-06,3.74E-03,6.08E-03
0.0000799,0.00909,1.55E+07,1.50E+02,2.33E+17,0.00067,0.36688,0.61799,9.08E-06,7.78E-06,3.74E-03,6.08E-03
0.0000815,0.00915,1.55E+07,1.50E+02,2.33E+17,0.00068,0.36691,0.61796,9.08E-06,7.78E-06,3.74E-03,6.08E-03
0.000083,0.00921,1.55E+07,1.50E+02,2.33E+17,0.00069,0.36694,0.61793,9.09E-06,7.78E-06,3.74E-03,6.08E-03
0.0000838,0.00923,1.55E+07,1.50E+02,2.33E+17,0.0007,0.36695,0.61792,9.09E-06,7.78E-06,3.74E-03,6.08E-03
0.0000853,0.00929,1.55E+07,1.50E+02,2.33E+17,0.00071,0.36698,0.61789,9.09E-06,7.78E-06,3.74E-03,6.08E-03
0.0000862,0.00932,1.55E+07,1.50E+02,2.33E+17,0.00072,0.367,0.61787,9.09E-06,7.78E-06,3.74E-03,6.08E-03
0.0000878,0.00938,1.55E+07,1.50E+02,2.33E+17,0.00073,0.36703,0.61784,9.09E-06,7.78E-06,3.74E-03,6.08E-03
0.0000895,0.00944,1.55E+07,1.50E+02,2.33E+17,0.00075,0.36706,0.61781,9.10E-06,7.78E-06,3.74E-03,6.08E-03
0.0000903,0.00947,1.55E+07,1.50E+02,2.33E+17,0.00076,0.36708,0.61779,9.10E-06,7.78E-06,3.74E-03,6.08E-03
0.000092,0.00953,1.55E+07,1.50E+02,2.33E+17,0.00077,0.36711,0.61776,9.10E-06,7.78E-06,3.74E-03,6.08E-03
0.0000929,0.00956,1.55E+07,1.50E+02,2.33E+17,0.00078,0.36713,0.61774,9.10E-06,7.78E-06,3.74E-03,6.08E-03
0.0000947,0.00962,1.55E+07,1.50E+02,2.32E+17,0.00079,0.36716,0.61771,9.10E-06,7.78E-06,3.74E-03,6.08E-03
0.0000965,0.00968,1.55E+07,1.50E+02,2.32E+17,0.00081,0.3672,0.61767,9.11E-06,7.78E-06,3.74E-03,6.08E-03
0.0000974,0.00971,1.55E+07,1.50E+02,2.32E+17,0.00081,0.36721,0.61766,9.11E-06,7.78E-06,3.74E-03,6.08E-03
0.0000992,0.00977,1.55E+07,1.49E+02,2.32E+17,0.00083,0.36725,0.61762,9.11E-06,7.78E-06,3.74E-03,6.08E-03
0.0001001,0.0098,1.54E+07,1.49E+02,2.32E+17,0.00084,0.36727,0.61761,9.11E-06,7.77E-06,3.74E-03,6.08E-03
0.0001021,0.00986,1.54E+07,1.49E+02,2.32E+17,0.00085,0.3673,0.61757,9.11E-06,7.77E-06,3.74E-03,6.08E-03
0.000104,0.00992,1.54E+07,1.49E+02,2.32E+17,0.00087,0.36734,0.61754,9.12E-06,7.77E-06,3.74E-03,6.08E-03
0.000105,0.00996,1.54E+07,1.49E+02,2.32E+17,0.00088,0.36735,0.61752,9.12E-06,7.77E-06,3.74E-03,6.08E-03
0.0001069,0.01002,1.54E+07,1.49E+02,2.32E+17,0.00089,0.36739,0.61748,9.12E-06,7.77E-06,3.74E-03,6.08E-03
0.0001079,0.01005,1.54E+07,1.49E+02,2.32E+17,0.0009,0.36741,0.61746,9.12E-06,7.77E-06,3.74E-03,6.08E-03
0.00011,0.01011,1.54E+07,1.49E+02,2.32E+17,0.00092,0.36745,0.61743,9.13E-06,7.77E-06,3.74E-03,6.08E-03
0.0001121,0.01018,1.54E+07,1.49E+02,2.32E+17,0.00094,0.36748,0.61739,9.13E-06,7.77E-06,3.74E-03,6.08E-03
0.0001132,0.01021,1.54E+07,1.49E+02,2.32E+17,0.00095,0.3675,0.61737,9.13E-06,7.77E-06,3.74E-03,6.09E-03
0.0001152,0.01027,1.54E+07,1.49E+02,2.32E+17,0.00096,0.36754,0.61733,9.13E-06,7.77E-06,3.74E-03,6.09E-03
0.0001164,0.0103,1.54E+07,1.49E+02,2.32E+17,0.00097,0.36756,0.61731,9.14E-06,7.77E-06,3.74E-03,6.09E-03
0.0001186,0.01037,1.54E+07,1.49E+02,2.32E+17,0.00099,0.3676,0.61727,9.14E-06,7.77E-06,3.74E-03,6.09E-03
0.0001209,0.01044,1.54E+07,1.49E+02,2.32E+17,0.00101,0.36764,0.61724,9.14E-06,7.77E-06,3.74E-03,6.09E-03
0.000122,0.01047,1.54E+07,1.49E+02,2.32E+17,0.00102,0.36766,0.61722,9.14E-06,7.77E-06,3.74E-03,6.09E-03
0.0001242,0.01053,1.54E+07,1.49E+02,2.32E+17,0.00104,0.3677,0.61718,9.15E-06,7.77E-06,3.74E-03,6.09E-03
0.0001254,0.01057,1.54E+07,1.49E+02,2.32E+17,0.00105,0.36772,0.61716,9.15E-06,7.77E-06,3.74E-03,6.09E-03
0.0001278,0.01063,1.54E+07,1.49E+02,2.32E+17,0.00107,0.36776,0.61712,9.15E-06,7.77E-06,3.74E-03,6.09E-03
0.0001302,0.0107,1.54E+07,1.49E+02,2.32E+17,0.00109,0.3678,0.61708,9.16E-06,7.77E-06,3.74E-03,6.09E-03
0.0001314,0.01073,1.54E+07,1.49E+02,2.32E+17,0.0011,0.36782,0.61705,9.16E-06,7.77E-06,3.74E-03,6.09E-03
0.0001338,0.0108,1.54E+07,1.49E+02,2.32E+17,0.00112,0.36786,0.61701,9.16E-06,7.77E-06,3.74E-03,6.09E-03
0.0001351,0.01083,1.54E+07,1.49E+02,2.32E+17,0.00113,0.36788,0.61699,9.16E-06,7.77E-06,3.74E-03,6.09E-03
0.0001377,0.0109,1.54E+07,1.49E+02,2.32E+17,0.00115,0.36792,0.61695,9.17E-06,7.77E-06,3.74E-03,6.09E-03
0.0001402,0.01097,1.54E+07,1.49E+02,2.32E+17,0.00117,0.36797,0.61691,9.17E-06,7.77E-06,3.74E-03,6.09E-03
0.0001415,0.011,1.54E+07,1.49E+02,2.32E+17,0.00118,0.36799,0.61689,9.17E-06,7.77E-06,3.74E-03,6.09E-03
0.0001441,0.01107,1.54E+07,1.49E+02,2.32E+17,0.0012,0.36803,0.61684,9.17E-06,7.77E-06,3.74E-03,6.09E-03
0.0001455,0.0111,1.54E+07,1.49E+02,2.32E+17,0.00122,0.36805,0.61682,9.18E-06,7.77E-06,3.74E-03,6.09E-03
0.0001483,0.01118,1.54E+07,1.49E+02,2.32E+17,0.00124,0.3681,0.61678,9.18E-06,7.77E-06,3.74E-03,6.09E-03
0.0001511,0.01124,1.54E+07,1.49E+02,2.32E+17,0.00126,0.36814,0.61673,9.18E-06,7.77E-06,3.74E-03,6.09E-03
0.0001525,0.01128,1.54E+07,1.49E+02,2.32E+17,0.00127,0.36816,0.61671,9.19E-06,7.77E-06,3.74E-03,6.09E-03
0.0001552,0.01135,1.54E+07,1.49E+02,2.32E+17,0.0013,0.36821,0.61666,9.19E-06,7.76E-06,3.74E-03,6.09E-03
0.0001567,0.01138,1.54E+07,1.49E+02,2.32E+17,0.00131,0.36823,0.61664,9.19E-06,7.76E-06,3.74E-03,6.09E-03
0.0001597,0.01146,1.54E+07,1.49E+02,2.32E+17,0.00133,0.36828,0.61659,9.20E-06,7.76E-06,3.74E-03,6.09E-03
0.0001627,0.01153,1.54E+07,1.49E+02,2.32E+17,0.00136,0.36833,0.61654,9.20E-06,7.76E-06,3.74E-03,6.09E-03
0.0001642,0.01156,1.54E+07,1.49E+02,2.32E+17,0.00137,0.36835,0.61652,9.20E-06,7.76E-06,3.74E-03,6.09E-03
0.0001672,0.01163,1.54E+07,1.49E+02,2.32E+17,0.0014,0.3684,0.61647,9.20E-06,7.76E-06,3.74E-03,6.09E-03
0.0001688,0.01167,1.54E+07,1.49E+02,2.32E+17,0.00141,0.36842,0.61645,9.21E-06,7.76E-06,3.74E-03,6.09E-03
0.000172,0.01174,1.54E+07,1.49E+02,2.32E+17,0.00144,0.36847,0.6164,9.21E-06,7.76E-06,3.74E-03,6.09E-03
0.0001753,0.01182,1.54E+07,1.49E+02,2.32E+17,0.00146,0.36852,0.61635,9.22E-06,7.76E-06,3.74E-03,6.09E-03
0.0001769,0.01185,1.54E+07,1.49E+02,2.32E+17,0.00148,0.36855,0.61633,9.22E-06,7.76E-06,3.74E-03,6.09E-03
0.0001801,0.01193,1.54E+07,1.49E+02,2.32E+17,0.0015,0.3686,0.61628,9.22E-06,7.76E-06,3.74E-03,6.09E-03
0.0001819,0.01196,1.54E+07,1.49E+02,2.32E+17,0.00152,0.36862,0.61625,9.22E-06,7.76E-06,3.74E-03,6.09E-03
0.0001853,0.01204,1.54E+07,1.49E+02,2.32E+17,0.00155,0.36868,0.6162,9.23E-06,7.76E-06,3.74E-03,6.09E-03
0.0001888,0.01212,1.54E+07,1.49E+02,2.32E+17,0.00158,0.36873,0.61614,9.23E-06,7.76E-06,3.74E-03,6.09E-03
0.0001905,0.01215,1.54E+07,1.49E+02,2.32E+17,0.00159,0.36875,0.61612,9.23E-06,7.76E-06,3.74E-03,6.09E-03
0.000194,0.01223,1.54E+07,1.49E+02,2.32E+17,0.00162,0.36881,0.61607,9.24E-06,7.76E-06,3.74E-03,6.09E-03
0.0001959,0.01227,1.54E+07,1.49E+02,2.32E+17,0.00163,0.36883,0.61604,9.24E-06,7.76E-06,3.74E-03,6.09E-03
0.0001996,0.01234,1.54E+07,1.49E+02,2.32E+17,0.00167,0.36889,0.61598,9.25E-06,7.76E-06,3.74E-03,6.09E-03
0.0002034,0.01242,1.54E+07,1.49E+02,2.32E+17,0.0017,0.36894,0.61593,9.25E-06,7.76E-06,3.74E-03,6.09E-03
0.0002053,0.01246,1.54E+07,1.49E+02,2.32E+17,0.00171,0.36897,0.6159,9.25E-06,7.76E-06,3.74E-03,6.09E-03
0.000209,0.01254,1.54E+07,1.49E+02,2.32E+17,0.00174,0.36903,0.61585,9.26E-06,7.76E-06,3.74E-03,6.09E-03
0.000211,0.01258,1.54E+07,1.49E+02,2.32E+17,0.00176,0.36905,0.61582,9.26E-06,7.76E-06,3.74E-03,6.09E-03
0.000215,0.01266,1.54E+07,1.49E+02,2.31E+17,0.00179,0.36911,0.61576,9.26E-06,7.75E-06,3.74E-03,6.09E-03
0.0002171,0.0127,1.54E+07,1.49E+02,2.31E+17,0.00181,0.36914,0.61573,9.27E-06,7.75E-06,3.74E-03,6.09E-03
0.0002211,0.01277,1.54E+07,1.49E+02,2.31E+17,0.00184,0.3692,0.61567,9.27E-06,7.75E-06,3.74E-03,6.09E-03
0.0002251,0.01285,1.54E+07,1.49E+02,2.31E+17,0.00188,0.36926,0.61562,9.28E-06,7.75E-06,3.74E-03,6.09E-03
0.0002273,0.01289,1.54E+07,1.49E+02,2.31E+17,0.00189,0.36929,0.61559,9.28E-06,7.75E-06,3.74E-03,6.09E-03
0.0002316,0.01297,1.54E+07,1.49E+02,2.31E+17,0.00193,0.36935,0.61553,9.28E-06,7.75E-06,3.74E-03,6.09E-03
0.0002359,0.01305,1.54E+07,1.49E+02,2.31E+17,0.00197,0.36941,0.61547,9.29E-06,7.75E-06,3.74E-03,6.09E-03
0.000238,0.01309,1.54E+07,1.49E+02,2.31E+17,0.00198,0.36944,0.61544,9.29E-06,7.75E-06,3.74E-03,6.09E-03
0.0002423,0.01317,1.54E+07,1.49E+02,2.31E+17,0.00202,0.3695,0.61538,9.30E-06,7.75E-06,3.74E-03,6.09E-03
0.0002446,0.01321,1.54E+07,1.49E+02,2.31E+17,0.00204,0.36953,0.61535,9.30E-06,7.75E-06,3.74E-03,6.09E-03
0.0002492,0.0133,1.54E+07,1.49E+02,2.31E+17,0.00208,0.36959,0.61528,9.30E-06,7.75E-06,3.74E-03,6.09E-03
0.0002537,0.01338,1.54E+07,1.49E+02,2.31E+17,0.00211,0.36965,0.61522,9.31E-06,7.75E-06,3.74E-03,6.10E-03
0.000256,0.01342,1.54E+07,1.49E+02,2.31E+17,0.00213,0.36968,0.61519,9.31E-06,7.75E-06,3.74E-03,6.10E-03
0.0002606,0.0135,1.54E+07,1.49E+02,2.31E+17,0.00217,0.36974,0.61513,9.32E-06,7.75E-06,3.74E-03,6.10E-03
0.000263,0.01354,1.54E+07,1.49E+02,2.31E+17,0.00219,0.36978,0.6151,9.32E-06,7.75E-06,3.74E-03,6.10E-03
0.0002679,0.01362,1.54E+07,1.49E+02,2.31E+17,0.00223,0.36984,0.61503,9.32E-06,7.75E-06,3.74E-03,6.10E-03
0.0002727,0.0137,1.54E+07,1.48E+02,2.31E+17,0.00227,0.36991,0.61497,9.33E-06,7.75E-06,3.74E-03,6.10E-03
0.0002799,0.01382,1.54E+07,1.48E+02,2.31E+17,0.00233,0.37,0.61487,9.34E-06,7.75E-06,3.74E-03,6.10E-03
0.0002825,0.01387,1.54E+07,1.48E+02,2.31E+17,0.00235,0.37003,0.61484,9.34E-06,7.75E-06,3.74E-03,6.10E-03
0.0002876,0.01395,1.54E+07,1.48E+02,2.31E+17,0.0024,0.3701,0.61477,9.35E-06,7.74E-06,3.74E-03,6.10E-03
0.0002928,0.01403,1.54E+07,1.48E+02,2.31E+17,0.00244,0.37017,0.61471,9.35E-06,7.74E-06,3.74E-03,6.10E-03
0.0003004,0.01416,1.54E+07,1.48E+02,2.31E+17,0.0025,0.37027,0.61461,9.36E-06,7.74E-06,3.74E-03,6.10E-03
0.0003085,0.01428,1.54E+07,1.48E+02,2.31E+17,0.00257,0.37037,0.61451,9.37E-06,7.74E-06,3.74E-03,6.10E-03
0.0003138,0.01436,1.54E+07,1.48E+02,2.31E+17,0.00261,0.37044,0.61444,9.37E-06,7.74E-06,3.74E-03,6.10E-03
0.0003219,0.01449,1.54E+07,1.48E+02,2.31E+17,0.00268,0.37054,0.61434,9.38E-06,7.74E-06,3.74E-03,6.10E-03
0.0003304,0.01461,1.54E+07,1.48E+02,2.31E+17,0.00275,0.37064,0.61423,9.39E-06,7.74E-06,3.74E-03,6.10E-03
0.000336,0.0147,1.54E+07,1.48E+02,2.31E+17,0.0028,0.37071,0.61416,9.40E-06,7.74E-06,3.74E-03,6.10E-03
0.0003445,0.01482,1.54E+07,1.48E+02,2.31E+17,0.00287,0.37082,0.61406,9.41E-06,7.74E-06,3.74E-03,6.10E-03
0.0003531,0.01494,1.54E+07,1.48E+02,2.31E+17,0.00294,0.37092,0.61395,9.41E-06,7.74E-06,3.74E-03,6.10E-03
0.0003559,0.01498,1.54E+07,1.48E+02,2.31E+17,0.00296,0.37096,0.61392,9.42E-06,7.74E-06,3.74E-03,6.10E-03
0.0003645,0.0151,1.54E+07,1.48E+02,2.30E+17,0.00303,0.37106,0.61381,9.43E-06,7.73E-06,3.74E-03,6.10E-03
0.0003699,0.01518,1.54E+07,1.48E+02,2.30E+17,0.00308,0.37112,0.61375,9.43E-06,7.73E-06,3.74E-03,6.10E-03
0.0003775,0.01528,1.54E+07,1.48E+02,2.30E+17,0.00314,0.37122,0.61366,9.44E-06,7.73E-06,3.74E-03,6.10E-03
0.0003863,0.0154,1.54E+07,1.48E+02,2.30E+17,0.00321,0.37132,0.61356,9.45E-06,7.73E-06,3.74E-03,6.10E-03
0.0003938,0.0155,1.54E+07,1.48E+02,2.30E+17,0.00327,0.37141,0.61347,9.45E-06,7.73E-06,3.74E-03,6.10E-03
0.0003987,0.01557,1.54E+07,1.48E+02,2.30E+17,0.00331,0.37146,0.61341,9.46E-06,7.73E-06,3.74E-03,6.10E-03
0.0004093,0.0157,1.54E+07,1.48E+02,2.30E+17,0.0034,0.37159,0.61329,9.47E-06,7.73E-06,3.74E-03,6.10E-03
0.0004163,0.01579,1.54E+07,1.48E+02,2.30E+17,0.00346,0.37167,0.61321,9.48E-06,7.73E-06,3.74E-03,6.10E-03
0.0004268,0.01593,1.54E+07,1.48E+02,2.30E+17,0.00355,0.37179,0.61309,9.49E-06,7.73E-06,3.74E-03,6.10E-03
