m,r,T,rho,P,l,X,Y,He3,C12,N14,O16,n_e,7Be,nu pp,nu B8,nu N13,nu O15,nu F17,nu Be7,nu pep,nu hep
0.9585969,0.63492,2770000,0.353,1.34E+14,0.99893,0.73614,0.25005,0.000108,0.00239,0.000689,0.00599,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9598434,0.63908,2740000,0.34,1.27E+14,0.99893,0.7362,0.24998,0.000108,0.00239,0.000689,0.00599,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9610319,0.64315,2700000,0.328,1.21E+14,0.99892,0.73627,0.24991,0.000108,0.00239,0.00069,0.00599,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9615982,0.64513,2690000,0.322,1.19E+14,0.99892,0.73631,0.24987,0.000108,0.00239,0.00069,0.006,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9621645,0.64712,2670000,0.316,1.16E+14,0.99892,0.73635,0.24982,0.000108,0.00239,0.00069,0.006,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9627034,0.64905,2660000,0.31,1.13E+14,0.99892,0.73639,0.24977,0.000108,0.00239,0.00069,0.006,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9632423,0.65099,2650000,0.305,1.11E+14,0.99892,0.73645,0.24971,0.000108,0.00239,0.00069,0.006,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9637526,0.65286,2630000,0.3,1.08E+14,0.99892,0.73651,0.24964,0.000108,0.00239,0.000691,0.006,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.964263,0.65474,2620000,0.295,1.06E+14,0.99892,0.73658,0.24956,0.000108,0.00239,0.000691,0.00601,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.964735,0.65651,2600000,0.29,1.04E+14,0.99892,0.73666,0.24948,0.000108,0.00239,0.000691,0.00601,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9652069,0.65829,2590000,0.285,1.01E+14,0.99892,0.73676,0.24938,0.000108,0.00239,0.000692,0.00601,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.96585,0.66075,2570000,0.279,9.84E+13,0.99892,0.7369,0.24922,0.000108,0.0024,0.000692,0.00602,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9664931,0.66325,2550000,0.273,9.55E+13,0.99892,0.73709,0.24903,0.000108,0.0024,0.000693,0.00602,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.966934,0.66498,2540000,0.269,9.35E+13,0.99892,0.73724,0.24887,0.000108,0.0024,0.000693,0.00602,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9674864,0.66718,2520000,0.263,9.11E+13,0.99892,0.73745,0.24864,0.000108,0.0024,0.000693,0.00603,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9677626,0.66829,2510000,0.261,8.99E+13,0.99892,0.73758,0.24851,0.000108,0.0024,0.000694,0.00603,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9681283,0.66977,2500000,0.257,8.83E+13,0.99892,0.73775,0.24833,0.000108,0.0024,0.000694,0.00603,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9684941,0.67126,2490000,0.254,8.67E+13,0.99892,0.73795,0.24812,0.000108,0.0024,0.000694,0.00604,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9689339,0.67308,2480000,0.25,8.48E+13,0.99892,0.73822,0.24785,0.000108,0.0024,0.000694,0.00604,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9691538,0.67399,2470000,0.248,8.39E+13,0.99892,0.73836,0.2477,0.000108,0.0024,0.000694,0.00604,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9693736,0.67491,2460000,0.246,8.30E+13,0.99892,0.73852,0.24755,0.000108,0.0024,0.000694,0.00604,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9696264,0.67598,2450000,0.243,8.19E+13,0.99892,0.73871,0.24736,0.000108,0.0024,0.000694,0.00604,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9698791,0.67705,2440000,0.241,8.09E+13,0.99892,0.73891,0.24716,0.000108,0.0024,0.000694,0.00604,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9701318,0.67812,2440000,0.239,7.99E+13,0.99892,0.73912,0.24695,0.000107,0.0024,0.000694,0.00604,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9703845,0.67921,2430000,0.237,7.88E+13,0.99892,0.73935,0.24673,0.000107,0.0024,0.000694,0.00604,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
0.9706674,0.68043,2420000,0.234,7.77E+13,0.99892,0.73961,0.24646,0.000107,0.0024,0.000693,0.00603,0,1.07E-23,6.67E-08,2.29E-19,2.90E-15,2.67E-21,6.37E-19,1.44E-16,2.01E-09,3.41E-10
