r,l,log10(n_eN_A),m,nu B8,nu Be7,nu F17,nu hep,nu N13,nu O15,nu pep,nu pp,P,rho,T,X_7Be,X_C12,X_H,X_He3,X_He4,X_N14,X_N16
0.098872793,0.434825609,1.835999252,0.073621439,0.000833982,0.002758863,0.001105908,0.002552755,0.000972556,0.001349786,0.003612781,0.003305718,1.38E+17,88.13843274,13038195.46,2.52E-12,5.49E-06,0.554846487,4.65E-05,0.430409854,0.003710525,0.006325544
0.099855245,0.442639452,1.833120115,0.075483165,0.000778522,0.002677938,0.001042136,0.002572567,0.00092189,0.001279541,0.00359164,0.003305245,1.37E+17,87.42727709,12999954.14,2.43E-12,5.45E-06,0.557239109,4.76E-05,0.428006731,0.003709222,0.006324706
0.100837698,0.450436455,1.830227855,0.077366337,0.000726212,0.002598104,0.000981382,0.002591544,0.000873291,0.0012122,0.00356914,0.00330348,1.35E+17,86.72036094,12961630.19,2.34E-12,5.42E-06,0.559615061,4.87E-05,0.425618122,0.00370563,0.006323833
0.10182015,0.458213979,1.827322585,0.079270765,0.000676923,0.002519428,0.000923558,0.002609692,0.000826717,0.001147703,0.003545322,0.003300439,1.34E+17,86.01770309,12923228.55,2.26E-12,5.39E-06,0.561974226,4.99E-05,0.423244458,0.003700567,0.006322926
0.102802603,0.465969452,1.824404414,0.081196258,0.000630524,0.00244197,0.000868573,0.002627014,0.000782126,0.001085987,0.003520233,0.003296142,1.33E+17,85.31931938,12884754.09,2.18E-12,5.35E-06,0.564316486,5.11E-05,0.420886154,0.00369877,0.006321986
0.103785055,0.47370037,1.821473449,0.083142618,0.000586889,0.002365782,0.000816334,0.002643516,0.000739475,0.001026985,0.003493916,0.003290607,1.32E+17,84.62522292,12846211.64,2.10E-12,5.32E-06,0.566641724,5.23E-05,0.418543617,0.003699669,0.006321014
0.104767508,0.481404294,1.818529788,0.085109645,0.000545891,0.002290916,0.000766749,0.002659203,0.000698719,0.000970625,0.003466419,0.003283857,1.31E+17,83.93542414,12807605.98,2.02E-12,5.28E-06,0.568949822,5.35E-05,0.416217238,0.003700458,0.006320011
0.10574996,0.489078855,1.815573528,0.087097136,0.000507406,0.002217413,0.000719723,0.002674079,0.00065981,0.000916837,0.003437786,0.003275913,1.29E+17,83.249931,12768941.83,1.95E-12,5.25E-06,0.571240662,5.48E-05,0.413907395,0.003700397,0.006318978
0.106732412,0.49672175,1.81260476,0.089104884,0.000471313,0.002145313,0.000675163,0.002688145,0.000622701,0.000865544,0.003408065,0.003266798,1.28E+17,82.56874906,12730223.86,1.88E-12,5.21E-06,0.573514127,5.61E-05,0.411614455,0.003699922,0.006317915
0.107714865,0.504330742,1.809623571,0.091132678,0.000437493,0.002074649,0.000632974,0.002701402,0.000587345,0.000816671,0.003377303,0.003256535,1.27E+17,81.89188162,12691456.69,1.81E-12,5.18E-06,0.575770099,5.75E-05,0.409338771,0.003699579,0.006316824
0.108697317,0.511903664,1.806630046,0.093180306,0.000405831,0.002005449,0.000593064,0.002713847,0.000553689,0.00077014,0.003345546,0.003245151,1.26E+17,81.21932985,12652644.88,1.74E-12,5.14E-06,0.57800846,5.89E-05,0.407080685,0.003699648,0.006315705
0.10967977,0.519438413,1.803624262,0.095247552,0.000376213,0.001937739,0.000555339,0.002725476,0.000521684,0.000725873,0.003312843,0.00323267,1.25E+17,80.55109289,12613792.92,1.67E-12,5.11E-06,0.580229093,6.03E-05,0.404840523,0.003700107,0.00631456
0.110662222,0.526932952,1.800606296,0.097334196,0.000348531,0.001871537,0.000519709,0.002736283,0.000491276,0.000683791,0.00327924,0.003219118,1.23E+17,79.88716796,12574905.28,1.61E-12,5.08E-06,0.582431879,6.18E-05,0.402618601,0.003700622,0.006313389
0.111644675,0.53438531,1.797576218,0.099440019,0.00032268,0.00180686,0.000486082,0.002746262,0.000462408,0.000643816,0.003244784,0.003204523,1.22E+17,79.2275505,12535986.33,1.55E-12,5.04E-06,0.584616703,6.33E-05,0.400415221,0.003700524,0.006312193
0.112627127,0.541793583,1.794534097,0.101564795,0.000298559,0.001743719,0.000454372,0.002755406,0.000435025,0.00060587,0.003209523,0.003188912,1.21E+17,78.57223424,12497040.4,1.49E-12,5.01E-06,0.586783445,6.48E-05,0.398230674,0.003698799,0.006310973
0.11360958,0.549155927,1.791479996,0.103708298,0.000276069,0.001682123,0.000424491,0.002763708,0.000409067,0.000569873,0.003173504,0.003172313,1.20E+17,77.92121131,12458071.77,1.43E-12,4.98E-06,0.588931988,6.64E-05,0.396065234,0.003694346,0.006309731
0.114592032,0.556470566,1.788413977,0.105870299,0.000255116,0.001622075,0.000396355,0.002771159,0.000384475,0.000535749,0.003136773,0.003154755,1.19E+17,77.27447237,12419084.65,1.38E-12,4.94E-06,0.591062215,6.80E-05,0.393919168,0.003689564,0.006308466
0.115574484,0.563735782,1.785336096,0.108050569,0.000235611,0.001563577,0.000369881,0.002777756,0.000361189,0.000503422,0.003099376,0.003136266,1.17E+17,76.63200666,12380083.2,1.32E-12,4.91E-06,0.593174008,6.96E-05,0.391792725,0.003689147,0.00630718
0.116556937,0.570949923,1.782246406,0.110248872,0.000217467,0.001506628,0.000344988,0.002783493,0.000339147,0.000472817,0.003061359,0.003116877,1.16E+17,75.99380213,12341071.49,1.27E-12,4.88E-06,0.595267249,7.13E-05,0.389686145,0.003690286,0.006305874
0.117539389,0.578111395,1.77914496,0.112464976,0.000200601,0.001451222,0.000321598,0.002788368,0.000318288,0.00044386,0.003022767,0.003096617,1.15E+17,75.35984549,12302053.56,1.22E-12,4.84E-06,0.59734182,7.31E-05,0.387599652,0.0036906,0.006304549
0.118521842,0.585218667,1.776031803,0.114698642,0.000184936,0.001397351,0.000299637,0.002792381,0.000298552,0.000416479,0.002983645,0.003075515,1.14E+17,74.73012237,12263033.38,1.17E-12,4.81E-06,0.599397605,7.48E-05,0.38553346,0.003690054,0.006303205
0.119504294,0.592270265,1.772906981,0.116949632,0.000170396,0.001345006,0.00027903,0.002795534,0.000279879,0.000390603,0.002944038,0.003053603,1.13E+17,74.10461731,12224014.85,1.13E-12,4.77E-06,0.601434485,7.67E-05,0.383487769,0.003689501,0.006301844
0.120486747,0.599264774,1.769770535,0.119217707,0.000156909,0.001294174,0.000259708,0.002797833,0.000262212,0.000366164,0.002903988,0.00303091,1.12E+17,73.48331392,12185001.82,1.08E-12,4.74E-06,0.603452342,7.85E-05,0.381462767,0.00368948,0.006300466
0.121469199,0.606200837,1.766622503,0.121502624,0.000144409,0.00124484,0.000241601,0.002799288,0.000245505,0.000343094,0.002863539,0.003007468,1.11E+17,72.86619491,12145998.06,1.04E-12,4.70E-06,0.605451059,8.05E-05,0.379458627,0.003689966,0.006299072
0.122451652,0.613077154,1.763462922,0.123804141,0.000132831,0.001196988,0.000224645,0.002799911,0.000229733,0.000321329,0.002822732,0.002983305,1.10E+17,72.25324218,12107007.28,9.97E-13,4.65E-06,0.607430519,8.24E-05,0.377475512,0.003690559,0.006297664
0.123434104,0.619892481,1.760291824,0.126122014,0.000122114,0.001150599,0.000208776,0.002799715,0.000214892,0.000300805,0.002781609,0.002958454,1.08E+17,71.64443692,12068033.14,9.56E-13,4.61E-06,0.609390604,8.44E-05,0.375513571,0.003690696,0.006296242
0.124416557,0.626645627,1.757109241,0.128455996,0.000112201,0.001105653,0.000193934,0.002798717,0.000201001,0.000281461,0.00274021,0.002932944,1.07E+17,71.03975963,12029079.23,9.18E-13,4.57E-06,0.611331195,8.65E-05,0.373572939,0.003689866,0.006294807
0.125399009,0.633335457,1.7539152,0.130805843,0.000103038,0.001062128,0.000180061,0.002796935,0.000188106,0.000263238,0.002698574,0.002906807,1.06E+17,70.43919022,11990149.06,8.80E-13,4.54E-06,0.613252176,8.86E-05,0.371653741,0.003687817,0.00629336
0.126381461,0.639960889,1.750709727,0.133171306,9.46E-05,0.001020001,0.000167102,0.002794387,0.000176272,0.000246077,0.00265674,0.002880072,1.05E+17,69.84270808,11951246.1,8.44E-13,4.52E-06,0.615153429,9.08E-05,0.369756087,0.003684773,0.006291902
0.127363914,0.646520894,1.747492847,0.135552138,8.68E-05,0.000979248,0.000155003,0.002791092,0.000165595,0.000229922,0.002614746,0.002852769,1.04E+17,69.25029213,11912373.72,8.10E-13,4.52E-06,0.617034836,9.30E-05,0.367880075,0.003681573,0.006290433
0.128346366,0.653014494,1.744264579,0.13794809,7.95E-05,0.000939844,0.000143714,0.00278707,0.000156258,0.000214721,0.002572628,0.002824929,1.03E+17,68.66192086,11873535.26,7.77E-13,4.55E-06,0.618896279,9.53E-05,0.36602579,0.003679372,0.006288955
0.129328819,0.659440763,1.741024945,0.140358913,7.29E-05,0.000901762,0.000133188,0.00278234,0.000148623,0.000200422,0.002530422,0.002796582,1.02E+17,68.07757244,11834733.98,7.45E-13,4.63E-06,0.620737642,9.77E-05,0.364193304,0.003678919,0.006287469
0.130311271,0.665798825,1.737773961,0.142784358,6.68E-05,0.000864976,0.000123377,0.002776922,0.000143305,0.000186976,0.002488162,0.002767756,1.01E+17,67.49722473,11795973.07,7.14E-13,4.77E-06,0.622558805,0.000100067,0.362382678,0.00367987,0.006285976
0.131293724,0.672087854,1.734511642,0.145224174,6.11E-05,0.000829457,0.000114239,0.002770832,0.000141133,0.000174334,0.002445883,0.002738481,9.98E+16,66.92085535,11757255.66,6.84E-13,5.02E-06,0.624359652,0.000102534,0.360593958,0.003680836,0.006284475
0.132276176,0.678307073,1.731238004,0.147678113,5.59E-05,0.000795178,0.000105731,0.002764089,0.000143031,0.000162451,0.002403616,0.002708787,9.87E+16,66.34844173,11718584.8,6.56E-13,5.40E-06,0.626140065,0.000105063,0.358827177,0.003680371,0.006282969
0.133258629,0.684455755,1.727953057,0.150145923,5.12E-05,0.00076211,9.78E-05,0.002756705,0.000149989,0.000151285,0.002361394,0.002678701,9.77E+16,65.77996117,11679963.49,6.28E-13,6.00E-06,0.627899926,0.000107657,0.357082358,0.003677996,0.006281458
0.134241081,0.69053322,1.724656812,0.152627355,4.68E-05,0.000730223,9.05E-05,0.002748694,0.000163145,0.000140794,0.002319247,0.002648252,9.67E+16,65.21539085,11641394.66,6.02E-13,6.90E-06,0.629639118,0.000110317,0.355359508,0.003674322,0.006279944
0.135223534,0.696538838,1.721349279,0.155122159,4.27E-05,0.000699488,8.36E-05,0.002740069,0.000183914,0.000130939,0.002277204,0.002617467,9.56E+16,64.65470793,11602881.16,5.77E-13,8.26E-06,0.631357523,0.000113044,0.353658624,0.003670285,0.006278426
0.136205986,0.702472024,1.718030464,0.157630086,3.90E-05,0.000669875,7.73E-05,0.002730839,0.000213973,0.000121683,0.002235293,0.002586374,9.46E+16,64.09788953,11564425.79,5.53E-13,1.03E-05,0.633055023,0.000115842,0.351979688,0.003666311,0.006276906
0.137188438,0.708332243,1.714700376,0.160150887,3.56E-05,0.000641356,7.14E-05,0.002721013,0.000255128,0.00011299,0.002193542,0.002555,9.36E+16,63.54491284,11526031.28,5.29E-13,1.31E-05,0.634731501,0.000118711,0.35032267,0.003661962,0.006275385
0.138170891,0.714119004,1.711359018,0.162684313,3.25E-05,0.0006139,6.59E-05,0.002710601,0.000309121,0.000104828,0.002151977,0.002523371,9.26E+16,62.99575509,11487700.28,5.07E-13,1.70E-05,0.636386839,0.000121654,0.348687529,0.003656305,0.006273863
0.139153343,0.719831865,1.708006396,0.165230117,2.97E-05,0.000587478,6.08E-05,0.002699612,0.000377419,9.72E-05,0.002110624,0.002491513,9.16E+16,62.45039364,11449435.38,4.85E-13,2.21E-05,0.63802092,0.000124672,0.347074208,0.003648443,0.006272342
0.140135796,0.725470431,1.704642511,0.167788052,2.70E-05,0.00056206,5.61E-05,0.002688054,0.000461122,9.00E-05,0.002069505,0.002459452,9.06E+16,61.90880598,11411239.11,4.65E-13,2.90E-05,0.639633625,0.000127767,0.345482639,0.003637896,0.006270823
0.141118248,0.731034354,1.701267368,0.170357871,2.47E-05,0.000537616,5.17E-05,0.002675937,0.000560859,8.32E-05,0.002028644,0.002427212,8.96E+16,61.37096978,11373113.93,4.45E-13,3.77E-05,0.641224837,0.000130941,0.343912741,0.003624398,0.006269306
0.142100701,0.736523329,1.697880966,0.17293933,2.25E-05,0.000514119,4.77E-05,0.002663269,0.000676661,7.69E-05,0.001988064,0.002394817,8.87E+16,60.83686291,11335062.22,4.26E-13,4.86E-05,0.642794439,0.000134197,0.342364422,0.003607405,0.006267792
0.143083153,0.741937103,1.694483308,0.175532185,2.04E-05,0.000491538,4.39E-05,0.002650063,0.000807911,7.09E-05,0.001947784,0.002362293,8.77E+16,60.30646351,11297086.3,4.08E-13,6.21E-05,0.644342313,0.000137536,0.340837573,0.003586264,0.006266282
0.144065606,0.747275466,1.691074393,0.178136193,1.86E-05,0.000469846,4.05E-05,0.002636329,0.000953403,6.54E-05,0.001907824,0.00232966,8.67E+16,59.77974994,11259188.44,3.90E-13,7.84E-05,0.645868341,0.00014096,0.339332077,0.003560774,0.006264778
0.145048058,0.752538258,1.687654221,0.180751114,1.69E-05,0.000449014,3.73E-05,0.00262208,0.001111445,6.01E-05,0.001868205,0.002296944,8.58E+16,59.25670088,11221370.82,3.74E-13,9.77E-05,0.647372405,0.000144472,0.3378478,0.003531054,0.006263279
0.146030511,0.757725363,1.684222791,0.183376707,1.54E-05,0.000429015,3.43E-05,0.002607332,0.001279946,5.53E-05,0.001828942,0.002264164,8.48E+16,58.73729532,11183635.56,3.58E-13,0.000120425,0.648854391,0.000148075,0.336384598,0.003497033,0.006261787
0.147012963,0.762836714,1.680780103,0.186012734,1.40E-05,0.000409821,3.16E-05,0.002592102,0.001456414,5.07E-05,0.001790053,0.002231344,8.39E+16,58.22151258,11145984.72,3.42E-13,0.00014665,0.650314306,0.000151769,0.334942315,0.003457989,0.006260302
0.147995415,0.767872293,1.677326156,0.188658959,1.27E-05,0.000391405,2.90E-05,0.002576406,0.001637946,4.64E-05,0.001751554,0.002198503,8.29E+16,57.70933234,11108420.28,3.27E-13,0.000176568,0.651752329,0.000155558,0.333520792,0.00341276,0.006258825
0.148977868,0.772832125,1.673860948,0.191315149,1.16E-05,0.000373742,2.67E-05,0.002560266,0.001821337,4.24E-05,0.00171346,0.002165663,8.20E+16,57.2007346,11070944.17,3.13E-13,0.000210268,0.653168655,0.000159444,0.332119868,0.003360797,0.006257355
0.14996032,0.77771628,1.670384477,0.193981068,1.05E-05,0.000356806,2.45E-05,0.002543702,0.002003223,3.86E-05,0.001675784,0.002132842,8.11E+16,56.69569969,11033558.24,3.00E-13,0.000247771,0.654563477,0.000163429,0.330739381,0.003303281,0.006255892
0.150942773,0.782524873,1.666896742,0.196656487,9.53E-06,0.00034057,2.26E-05,0.002526733,0.002180238,3.51E-05,0.00163854,0.00210006,8.02E+16,56.19420825,10996264.3,2.87E-13,0.000289029,0.655936989,0.000167516,0.329379171,0.003241676,0.006254437
0.151925225,0.787258059,1.663397742,0.199341176,8.65E-06,0.000325011,2.07E-05,0.002509381,0.002349171,3.19E-05,0.001601739,0.002067335,7.93E+16,55.69624122,10959064.07,2.74E-13,0.000333922,0.657289384,0.000171708,0.328039073,0.003173081,0.006252988
0.152907678,0.791916033,1.659887474,0.202034907,7.85E-06,0.000310105,1.90E-05,0.002491666,0.002507095,2.88E-05,0.001565392,0.002034686,7.84E+16,55.20177982,10921959.23,2.62E-13,0.000382271,0.658620855,0.000176007,0.326718926,0.00309916,0.006251547
0.15389013,0.796499031,1.656365937,0.204737453,7.12E-06,0.000295827,1.75E-05,0.002473605,0.002651478,2.60E-05,0.001529511,0.002002128,7.75E+16,54.71080557,10884951.4,2.51E-13,0.000433839,0.659931597,0.000180415,0.325418564,0.003022857,0.006250113
0.154872583,0.801007325,1.652833128,0.207448591,6.45E-06,0.000282155,1.60E-05,0.002455216,0.002780259,2.34E-05,0.001494104,0.00196968,7.66E+16,54.22330022,10848042.13,2.40E-13,0.000488347,0.661221802,0.000184936,0.324137825,0.002942744,0.006248686
0.155855035,0.805441222,1.649289046,0.210168096,5.85E-06,0.000269066,1.47E-05,0.002436514,0.002891888,2.10E-05,0.001459179,0.001937357,7.58E+16,53.7392458,10811232.93,2.30E-13,0.000545483,0.662491665,0.000189572,0.322876542,0.002857648,0.006247267
0.156837487,0.809801067,1.64573369,0.212895749,5.30E-06,0.00025654,1.35E-05,0.002417511,0.002985333,1.88E-05,0.001424746,0.001905174,7.49E+16,53.25862456,10774525.24,2.20E-13,0.000604911,0.663741378,0.000194327,0.32163455,0.00276833,0.006245854
0.15781994,0.814087236,1.642167056,0.21563133,4.80E-06,0.000244553,1.24E-05,0.002398219,0.003060059,1.68E-05,0.00139081,0.001873146,7.40E+16,52.78141902,10737920.44,2.10E-13,0.000666283,0.664971136,0.000199202,0.320411682,0.00267582,0.006244449
0.158802392,0.818300138,1.638589145,0.21837462,4.35E-06,0.000233087,1.13E-05,0.002378643,0.003115974,1.50E-05,0.001357378,0.001841288,7.32E+16,52.30761188,10701419.88,2.01E-13,0.000729246,0.666181131,0.000204201,0.319207771,0.002581016,0.00624305
0.159784845,0.822440212,1.634999953,0.221125404,3.93E-06,0.000222121,1.04E-05,0.002358788,0.003153366,1.33E-05,0.001324456,0.001809612,7.23E+16,51.83718609,10665024.84,1.92E-13,0.000793446,0.667371558,0.000209327,0.318022649,0.002484765,0.006241659
0.160767297,0.826507927,1.63139948,0.223883466,3.56E-06,0.000211635,9.52E-06,0.002338655,0.003172837,1.18E-05,0.001292048,0.001778133,7.15E+16,51.37012478,10628736.56,1.84E-13,0.000858532,0.66854261,0.000214584,0.316856147,0.002387906,0.006240274
0.16174975,0.83050378,1.627787724,0.226648595,3.22E-06,0.000201612,8.72E-06,0.002318245,0.003175246,1.04E-05,0.001260158,0.001746862,7.07E+16,50.90641129,10592556.22,1.76E-13,0.00092416,0.66969448,0.000219973,0.315708098,0.00229125,0.006238897
0.162732202,0.834428294,1.624164685,0.229420578,2.91E-06,0.000192031,7.98E-06,0.00229756,0.00316165,9.23E-06,0.00122879,0.001715811,6.99E+16,50.44602914,10556484.95,1.68E-13,0.000990001,0.670827362,0.000225499,0.314578329,0.002195548,0.006237526
0.163714655,0.838282019,1.620530362,0.232199205,2.64E-06,0.000182877,7.30E-06,0.002276604,0.003133263,8.14E-06,0.001197947,0.001684991,6.90E+16,49.98896202,10520523.84,1.60E-13,0.001055739,0.671941449,0.000231165,0.313466672,0.002101453,0.006236163
0.164697107,0.842065528,1.616884754,0.234984269,2.38E-06,0.000174132,6.68E-06,0.002255388,0.003091398,7.17E-06,0.001167631,0.001654414,6.82E+16,49.53519382,10484673.93,1.53E-13,0.001121075,0.673036936,0.000236974,0.312372956,0.002009492,0.006234806
0.16567956,0.845779416,1.613227861,0.237775564,2.15E-06,0.000165779,6.12E-06,0.002233929,0.003037434,6.31E-06,0.001137843,0.00162409,6.74E+16,49.08470856,10448936.21,1.47E-13,0.001185732,0.674114015,0.00024293,0.311297007,0.001920025,0.006233456
0.166662012,0.849424302,1.609559683,0.240572883,1.95E-06,0.000157802,5.59E-06,0.002212252,0.002972774,5.55E-06,0.001108584,0.001594027,6.66E+16,48.63749042,10413311.64,1.40E-13,0.001249452,0.67517288,0.000249036,0.310238654,0.001833216,0.006232113
0.167644464,0.853000824,1.605880221,0.243376025,1.76E-06,0.000150187,5.11E-06,0.002190391,0.002898818,4.87E-06,0.001079856,0.001564236,6.59E+16,48.19352373,10377801.12,1.34E-13,0.001312,0.676213725,0.000255295,0.309197723,0.001749041,0.006230777
0.168626917,0.856509639,1.602189476,0.246184787,1.59E-06,0.000142918,4.68E-06,0.002168384,0.002816935,4.28E-06,0.001051657,0.001534724,6.51E+16,47.75279296,10342405.51,1.28E-13,0.001373161,0.677236743,0.000261712,0.308174041,0.001667463,0.006229447
0.169609369,0.859951423,1.598487448,0.248998969,1.43E-06,0.00013598,4.27E-06,0.002146272,0.002728448,3.76E-06,0.001023988,0.001505501,6.43E+16,47.31528271,10307125.63,1.22E-13,0.001432746,0.678242127,0.000268291,0.307167433,0.0015887,0.006228124
0.170591822,0.863326869,1.594774141,0.251818373,1.30E-06,0.00012936,3.90E-06,0.002124089,0.002634615,3.31E-06,0.000996847,0.001476572,6.36E+16,46.88097771,10271962.27,1.17E-13,0.001490585,0.679230072,0.000275034,0.306177725,0.001513512,0.006226808
0.171574274,0.866636684,1.591049554,0.254642802,1.17E-06,0.000123045,3.57E-06,0.002101863,0.002536619,2.91E-06,0.000970233,0.001447946,6.28E+16,46.4498628,10236916.16,1.12E-13,0.001546533,0.680200771,0.000281947,0.30520474,0.001443243,0.006225499
0.172556727,0.869881592,1.587313693,0.25747206,1.06E-06,0.000117022,3.26E-06,0.002079605,0.002435563,2.56E-06,0.000944144,0.00141963,6.21E+16,46.02192293,10201988.01,1.07E-13,0.001600466,0.681154417,0.000289033,0.304248301,0.00137814,0.006224196
0.173539179,0.873062329,1.583566559,0.260305953,9.52E-07,0.000111278,2.97E-06,0.00205731,0.002332462,2.25E-06,0.000918577,0.001391628,6.13E+16,45.59714316,10167178.48,1.02E-13,0.001652286,0.682091203,0.000296296,0.303308232,0.001316924,0.0062229
0.174521632,0.876179646,1.579808157,0.263144291,8.59E-07,0.000105801,2.71E-06,0.002034952,0.002228244,1.98E-06,0.00089353,0.001363947,6.06E+16,45.17550865,10132488.21,9.76E-14,0.001701916,0.683011324,0.00030374,0.302384355,0.001259446,0.006221611
0.175504084,0.879234302,1.576038491,0.265986881,7.75E-07,0.00010058,2.48E-06,0.002012486,0.002123749,1.75E-06,0.000869,0.001336593,5.98E+16,44.75700465,10097917.77,9.32E-14,0.001749303,0.683914973,0.000311371,0.301476492,0.001206008,0.006220328
0.176486537,0.882227069,1.572257566,0.268833535,6.99E-07,9.56E-05,2.26E-06,0.001989868,0.002019725,1.54E-06,0.000844983,0.001309569,5.91E+16,44.3416165,10063467.73,8.91E-14,0.001794418,0.684802343,0.000319191,0.300584463,0.001156758,0.006219052
0.177468989,0.885158729,1.568465387,0.271684065,6.30E-07,9.09E-05,2.06E-06,0.001967078,0.001916834,1.36E-06,0.000821475,0.00128288,5.84E+16,43.92932961,10029138.6,8.51E-14,0.00183725,0.685673628,0.000327207,0.299708088,0.001111694,0.006217783
0.178451441,0.88803007,1.564661961,0.274538285,5.68E-07,8.63E-05,1.88E-06,0.001944142,0.001815648,1.21E-06,0.000798473,0.001256531,5.77E+16,43.52012948,9994930.89,8.13E-14,0.001877809,0.686529021,0.000335422,0.298847187,0.001070689,0.00621652
